127.0.0.1 - - [04/Feb/2026:18:11:16 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:16 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:11:20 -0600] "GET /api/organizations/ HTTP/1.1" 500 90910 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:06 -0600] "GET /api/organizations/ HTTP/1.1" 401 203 "-" "curl/7.76.1"
127.0.0.1 - - [04/Feb/2026:18:15:44 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:44 -0600] "GET /api/organizations/ HTTP/1.1" 500 129406 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:46 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:47 -0600] "GET /api/organizations/ HTTP/1.1" 500 129406 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:49 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:15:51 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
